e1 gin gout
0.48000081 1.16118433 0.03975165
0.48000304 1.16169180 0.03977467
0.48000162 1.16446198 0.03975463
0.48000184 1.16527133 0.03976270
0.48000248 1.16067019 0.03973549
0.48000298 1.16292458 0.03976912
0.48001239 1.16238552 0.03973154
0.48001326 1.15654756 0.03972443
0.48001313 1.15894042 0.03971699
0.48000826 1.16013837 0.03972027
0.48000181 1.16007223 0.03971087
0.48000175 1.15988485 0.03971532
0.48000098 1.15562995 0.03971175
0.48000052 1.16067115 0.03972815
0.48000065 1.16282272 0.03973190
0.48000005 1.16099823 0.03972007
0.48000267 1.16241113 0.03971803
0.48000099 1.16017171 0.03971732
0.48000049 1.16092346 0.03971825
0.48000219 1.16264325 0.03979422
0.48000038 1.16483196 0.03979414
0.48000161 1.16255505 0.03979119
0.48000307 1.16242722 0.03977916
0.48000590 1.16062164 0.03976347
0.48000661 1.16192050 0.03973480
0.48000176 1.15888178 0.03973591
0.48000098 1.15992674 0.03973866
0.48000251 1.16013850 0.03971213
0.48000314 1.16108637 0.03977017
0.48001295 1.16170744 0.03976562
0.48000742 1.16312664 0.03973745
0.48000696 1.16157753 0.03975804
0.48000287 1.16086225 0.03974811
0.48000511 1.16171748 0.03975021
0.48000035 1.16078974 0.03972175
0.48000051 1.15709278 0.03974138
0.48000049 1.15703385 0.03968525
0.48000092 1.15306159 0.03968767
0.48000032 1.15484524 0.03969660
0.48000007 1.15650412 0.03968106
0.48000234 1.15386486 0.03971546
0.48000069 1.15399949 0.03972819
0.48000185 1.16128922 0.03973510
0.48000208 1.15958578 0.03972491
0.48000062 1.15814436 0.03972356
0.48000104 1.15926946 0.03976381
0.48000047 1.15920180 0.03972828
0.48000045 1.15773971 0.03972707
0.48000032 1.15747769 0.03972229
0.48000138 1.15903784 0.03972448
0.48000140 1.15730721 0.03972448
0.48000164 1.15737618 0.03970985
0.48000025 1.15684004 0.03971282
0.48000055 1.15602309 0.03972690
0.48000223 1.15602132 0.03973923
0.48000407 1.15867220 0.03973028
0.48000026 1.15717915 0.03972611
0.48000003 1.16089417 0.03975972
0.48000089 1.16149409 0.03975219
0.48000117 1.16038845 0.03973308
0.48000186 1.16083723 0.03974961
0.48000206 1.16108002 0.03973398
0.48000478 1.16069965 0.03973518
0.48000356 1.16112539 0.03973625
0.48001031 1.15730876 0.03973855
0.48001085 1.15811126 0.03971464
0.48000025 1.15925510 0.03970124
0.48000056 1.15738684 0.03970207
0.48000147 1.15739323 0.03972937
0.48000176 1.15837819 0.03972488
0.48000091 1.15835497 0.03972400
0.48000000 1.15735121 0.03972286
0.48000006 1.16031453 0.03974582
0.48000369 1.16065981 0.03975969
0.48000957 1.15998854 0.03974348
0.48000894 1.16345494 0.03974897
0.48000916 1.16154734 0.03976643
0.48000073 1.16023841 0.03972744
0.48000193 1.15850799 0.03970815
0.48000076 1.15601843 0.03969972
0.48001151 1.15702136 0.03972760
0.48000803 1.15806311 0.03972760
0.48000416 1.16031449 0.03975269
0.48000103 1.15958796 0.03974706
0.48000095 1.16355870 0.03975367
0.48000152 1.16315202 0.03972072
0.48000194 1.16124112 0.03970153
0.48000198 1.15769651 0.03972992
0.48000171 1.16113026 0.03973419
0.48000242 1.15973145 0.03973199
0.48000039 1.16029751 0.03973831
0.48000154 1.16255524 0.03975045
0.48000157 1.16109547 0.03974286
0.48000101 1.15972568 0.03971723
0.48000066 1.15860012 0.03973822
0.48000101 1.15931678 0.03973045
0.48000418 1.15942967 0.03972451
0.48000361 1.15812146 0.03971352
0.48000381 1.15801832 0.03970066
0.48000247 1.15631922 0.03969114
0.48000642 1.15474621 0.03972678
0.48000437 1.16038841 0.03974933
0.48000055 1.16293833 0.03974918
0.48000138 1.15996391 0.03972055
0.48000692 1.16157726 0.03974808
0.48000664 1.16094632 0.03975810
0.48000230 1.16095598 0.03973333
0.48000323 1.15940349 0.03973023
0.48000195 1.15859489 0.03975994
0.48000213 1.16314314 0.03976952
0.48000356 1.16287930 0.03974316
0.48000467 1.15814958 0.03972713
0.48000422 1.15690113 0.03969483
0.48000970 1.15676380 0.03973368
0.48000781 1.15623959 0.03970657
0.48000602 1.15858989 0.03971589
0.48000210 1.15718829 0.03971811
0.48000080 1.15790636 0.03974201
0.48000079 1.16347936 0.03975417
0.48000324 1.16119127 0.03972072
0.48000056 1.15852957 0.03973316
0.48000151 1.15913289 0.03972695
0.48000556 1.15760851 0.03970686
0.48000045 1.15830446 0.03971382
0.48000099 1.15574893 0.03968623
0.48000166 1.15540796 0.03968938
0.48000038 1.15424987 0.03970311
0.48000090 1.15554619 0.03970523
0.48000128 1.15640793 0.03970868
0.48000543 1.15593277 0.03972145
0.48001110 1.15740803 0.03972623
0.48001512 1.15845492 0.03972552
0.48001557 1.15922928 0.03970779
0.48001593 1.15313290 0.03970274
0.48000882 1.15554992 0.03972883
0.48001071 1.15641019 0.03971539
0.48001315 1.15626163 0.03972580
0.48000092 1.15694297 0.03972925
0.48000006 1.15814527 0.03972434
0.48000003 1.15805314 0.03972117
0.48000027 1.15954022 0.03971811
0.48000037 1.15835193 0.03971990
0.48000010 1.15923426 0.03972238
0.48000225 1.16021569 0.03974328
0.48000531 1.15866369 0.03974799
0.48000338 1.15825846 0.03970147
0.48000471 1.15873462 0.03976292
0.48000376 1.16656051 0.03978267
0.48000424 1.16260392 0.03978019
0.48000013 1.16473000 0.03974861
0.48000058 1.16219758 0.03973865
0.48000132 1.16204261 0.03974304
0.48000315 1.16067536 0.03972269
0.48001266 1.15534594 0.03970391
0.48000730 1.15499133 0.03968588
0.48000537 1.15471281 0.03969215
0.48000505 1.15780989 0.03974732
0.48000280 1.16201879 0.03976298
0.48000044 1.16479014 0.03973300
0.48000198 1.16039928 0.03973525
0.48000007 1.15892815 0.03971067
0.48000073 1.15851669 0.03970571
0.48000163 1.15661159 0.03976115
0.48000014 1.16008148 0.03976389
0.48000364 1.16283330 0.03976330
0.48000098 1.16008286 0.03970029
0.48000109 1.15965962 0.03972308
0.48000089 1.15686952 0.03972605
0.48000001 1.15590330 0.03972750
0.48000093 1.15920036 0.03972328
0.48000051 1.15955163 0.03973160
0.48000052 1.16185612 0.03972875
0.48000035 1.15640324 0.03973210
0.48000017 1.16283035 0.03977537
0.48000711 1.16458484 0.03977004
0.48000239 1.16624826 0.03977409
0.48000379 1.16508104 0.03978555
0.48000385 1.16599206 0.03978965
0.48000188 1.16341033 0.03976455
0.48000276 1.15893387 0.03972738
0.48000511 1.15796437 0.03972193
0.48000056 1.15957523 0.03972231
0.48000297 1.15902979 0.03973472
0.48000065 1.16004097 0.03974239
0.48000047 1.16326815 0.03972751
0.48000064 1.15978334 0.03971250
0.48000182 1.16097356 0.03973819
0.48000358 1.15940502 0.03977896
0.48000213 1.16429256 0.03975465
0.48000186 1.16410557 0.03974864
0.48000216 1.16057338 0.03973630
0.48000397 1.15941461 0.03972480
0.48000149 1.15900449 0.03973585
0.48000194 1.16041483 0.03970761
0.48000400 1.15941261 0.03969422
0.48000412 1.15498018 0.03971192
0.48000885 1.15615043 0.03969835
0.48000854 1.15408222 0.03969544
0.48000965 1.15626904 0.03967457
0.48000467 1.15281681 0.03966914
0.48000357 1.15176918 0.03966193
0.48000150 1.15414294 0.03967645
0.48000211 1.15619230 0.03969185
0.48000517 1.15427594 0.03971174
0.48000515 1.15709394 0.03973989
0.48000205 1.16120394 0.03972598
0.48000200 1.16199143 0.03976409
0.48000141 1.16356887 0.03974832
0.48000602 1.16058012 0.03974213
0.48000597 1.15989446 0.03972144
0.48000605 1.15911496 0.03973052
0.48000735 1.15984775 0.03973332
0.48000651 1.15870285 0.03973640
0.48000547 1.16000547 0.03973517
0.48000309 1.16001832 0.03973497
0.48000547 1.16037382 0.03972195
0.48000722 1.16069544 0.03973997
0.48000469 1.15952641 0.03974358
0.48000481 1.15863884 0.03974353
0.48000194 1.15961514 0.03973197
0.48000173 1.15744840 0.03971267
0.48000031 1.15710188 0.03972685
0.48000028 1.15766257 0.03972683
0.48000170 1.15956682 0.03972316
0.48000272 1.16022352 0.03973752
0.48000108 1.15977582 0.03974917
0.48000093 1.16231046 0.03973997
0.48000140 1.15868930 0.03973344
0.48000098 1.15852907 0.03973015
0.48000144 1.15975045 0.03972767
0.48000185 1.15619425 0.03972611
0.48000340 1.15615684 0.03971438
0.48000449 1.15891746 0.03969540
0.48000294 1.15766615 0.03970524
0.48000374 1.15605912 0.03970578
0.48001186 1.15588422 0.03970501
0.48000170 1.15897169 0.03970650
0.48000218 1.15831599 0.03973126
0.48000240 1.15982792 0.03973961
0.48000044 1.15967845 0.03973609
0.48000133 1.16174571 0.03974933
0.48000403 1.16261099 0.03975814
0.48000410 1.15967419 0.03972553
0.48000566 1.16205279 0.03975565
0.48000654 1.16213972 0.03974282
0.48000476 1.15924105 0.03973072
0.48000094 1.16072848 0.03974643
0.48000171 1.16315710 0.03977003
0.48000574 1.16045879 0.03973776
0.48000709 1.16182577 0.03974293
0.48000540 1.16115341 0.03972617
0.48000563 1.16182263 0.03972738
0.48001063 1.16083480 0.03975632
0.48001500 1.16435948 0.03977116
0.48000787 1.16382783 0.03975350
0.48000418 1.16227931 0.03974577
0.48000462 1.15825088 0.03973759
0.48000329 1.15690413 0.03970335
0.48000095 1.15687111 0.03971713
0.48000279 1.15845884 0.03973729
0.48000558 1.15915649 0.03973145
0.48000022 1.15596818 0.03969059
0.48000016 1.15730158 0.03969116
0.48000021 1.15755729 0.03969889
0.48000035 1.15799588 0.03971058
0.48000185 1.15542650 0.03971311
0.48000190 1.15622648 0.03972458
0.48000394 1.16163444 0.03976586
0.48000375 1.16229728 0.03975225
0.48000182 1.16109003 0.03974198
0.48000765 1.15989953 0.03973270
0.48000410 1.16039080 0.03974317
0.48000012 1.15938432 0.03974026
0.48000014 1.16033946 0.03974659
0.48000017 1.15875249 0.03972090
0.48000308 1.16045642 0.03971529
0.48000447 1.15532765 0.03970565
0.48000237 1.15856940 0.03974768
0.48000525 1.15840426 0.03974605
0.48000409 1.16509845 0.03978216
0.48001001 1.16418424 0.03973384
0.48000950 1.16286792 0.03973021
0.48001365 1.15721367 0.03973329
0.48000789 1.15680592 0.03971895
0.48000869 1.15795238 0.03971596
0.48001029 1.15533872 0.03971711
0.48000430 1.15531016 0.03970916
0.48000055 1.15565671 0.03969314
0.48000770 1.15795002 0.03970206
0.48000675 1.15447494 0.03969761
0.48000583 1.15598142 0.03969573
0.48000673 1.15693037 0.03970562
0.48000587 1.15661494 0.03969485
0.48000038 1.15432870 0.03969113
0.48000148 1.15663123 0.03968391
0.48000599 1.15081883 0.03968434
0.48000218 1.15354431 0.03971455
0.48000722 1.15449877 0.03969063
0.48000354 1.15825439 0.03968228
0.48000267 1.15777175 0.03970705
0.48000006 1.15644725 0.03970051
0.48000192 1.15798754 0.03968869
0.48000342 1.15572738 0.03970173
0.48000478 1.15513998 0.03970653
0.48000074 1.15528700 0.03970498
0.48000057 1.15947009 0.03973966
0.48001219 1.15665427 0.03972134
0.48000333 1.15745497 0.03973471
0.48000000 1.15636705 0.03970572
0.48000258 1.15831605 0.03975329
0.48000045 1.16193715 0.03973520
0.48000011 1.15845593 0.03975235
0.48000012 1.16019136 0.03974602
0.48000138 1.16168147 0.03974048
0.48000128 1.15826445 0.03972265
0.48000385 1.15755216 0.03971461
0.48000367 1.15717844 0.03971446
0.48000163 1.15755663 0.03972705
0.48000229 1.15870876 0.03974422
0.48000180 1.16403141 0.03974696
0.48000090 1.16319103 0.03974474
0.48000076 1.16291622 0.03975671
0.48000085 1.16194541 0.03974412
0.48000024 1.16325416 0.03975930
0.48000003 1.16267748 0.03974544
0.48000267 1.15714447 0.03974530
0.48000108 1.16490777 0.03974126
0.48000230 1.16408292 0.03977925
0.48000155 1.16462209 0.03976733
0.48000127 1.16232563 0.03974347
0.48000126 1.16250496 0.03974201
0.48000054 1.16083378 0.03972917
0.48000009 1.16010983 0.03971963
0.48000206 1.15596614 0.03970482
0.48000329 1.15704545 0.03971361
0.48000827 1.15732901 0.03973332
0.48000276 1.15859913 0.03973052
0.48000649 1.15946108 0.03972063
0.48001170 1.15703865 0.03973631
0.48000675 1.15703402 0.03972996
0.48000507 1.15574456 0.03971163
0.48000135 1.15891874 0.03974313
0.48000115 1.15655804 0.03968991
0.48000006 1.15464466 0.03968851
0.48000005 1.15579266 0.03970282
0.48000006 1.15848430 0.03971570
0.48000290 1.15655209 0.03972229
0.48000313 1.15658081 0.03971856
0.48000436 1.15989336 0.03973486
0.48000223 1.16055019 0.03971722
0.48000200 1.15625253 0.03973268
0.48000097 1.15579842 0.03969926
0.48000092 1.15606347 0.03969567
0.48000082 1.15424131 0.03969869
0.48000066 1.15555357 0.03971475
0.48000384 1.15558853 0.03970277
0.48000577 1.15771054 0.03970175
0.48000703 1.15839799 0.03971860
0.48000010 1.16114772 0.03971682
0.48000718 1.15924473 0.03973001
0.48000825 1.15975091 0.03972135
0.48000423 1.15910655 0.03974045
0.48000680 1.16140732 0.03974866
0.48000091 1.16172794 0.03973788
0.48000540 1.16020074 0.03972868
0.48000471 1.15887329 0.03973352
0.48000007 1.15916060 0.03971217
0.48000302 1.15767218 0.03972226
0.48000085 1.15971304 0.03971278
0.48000177 1.15640660 0.03969657
0.48000005 1.15778327 0.03972885
0.48000007 1.16090655 0.03972204
0.48000008 1.15907054 0.03973487
0.48000003 1.15840538 0.03971789
0.48000151 1.15870257 0.03970846
0.48000021 1.15656661 0.03971382
0.48000013 1.15994558 0.03971427
0.48000104 1.15631448 0.03972491
0.48000212 1.16139662 0.03971820
0.48000214 1.16289444 0.03971026
0.48000183 1.15660673 0.03970524
0.48000128 1.15802041 0.03972616
0.48000009 1.15927814 0.03969799
0.48000240 1.15565473 0.03972262
0.48000150 1.15985451 0.03971557
0.48000021 1.15795498 0.03970359
0.48000376 1.15859164 0.03973789
0.48000078 1.15948977 0.03974884
0.48000085 1.16331982 0.03974879
0.48000023 1.15951286 0.03974066
0.48000145 1.16039079 0.03973496
0.48000096 1.16054086 0.03974886
0.48000019 1.16055928 0.03973995
0.48000053 1.15892659 0.03974245
0.48000541 1.15795672 0.03971187
0.48000176 1.15812381 0.03971130
0.48000753 1.15934542 0.03972424
0.48001001 1.15869294 0.03974020
0.48000749 1.16075957 0.03972669
0.48000508 1.15836751 0.03973869
0.48000646 1.16199076 0.03977556
0.48000474 1.16282031 0.03973933
0.48000418 1.16230115 0.03972346
0.48000344 1.15733633 0.03969988
0.48000397 1.15867899 0.03969378
0.48000087 1.15506143 0.03969083
0.48000154 1.15606316 0.03968879
0.48000202 1.15479279 0.03968221
0.48000231 1.15717360 0.03971644
0.48000171 1.15791441 0.03971129
0.48000126 1.15788284 0.03974303
0.48000083 1.15928551 0.03974087
0.48000141 1.15969376 0.03972478
0.48000025 1.15777452 0.03971484
0.48000388 1.15695895 0.03971877
0.48000283 1.15801134 0.03973483
0.48000325 1.15979788 0.03971964
0.48000319 1.16072398 0.03971775
0.48000211 1.15821260 0.03972282
0.48000193 1.16079352 0.03974616
0.48000255 1.16323852 0.03976816
0.48000317 1.16413277 0.03975097
0.48000233 1.15820664 0.03973595
0.48000245 1.15988422 0.03972747
0.48000311 1.15668349 0.03972688
0.48000208 1.15718482 0.03973099
0.48000212 1.15552505 0.03970183
0.48000362 1.15481095 0.03972226
0.48000329 1.15607601 0.03972528
0.48000007 1.16168069 0.03971969
0.48000011 1.15870942 0.03971619
0.48000748 1.16025270 0.03972262
0.48000283 1.15925394 0.03975475
0.48000252 1.16127163 0.03975326
0.48000112 1.16100300 0.03974908
0.48000247 1.16143664 0.03975434
0.48000361 1.16005177 0.03973945
0.48000383 1.16073944 0.03974901
0.48000665 1.16112506 0.03975209
0.48000362 1.15949657 0.03974590
0.48000577 1.16181050 0.03971998
0.48000987 1.15874237 0.03974122
0.48001016 1.15880241 0.03972256
0.48000735 1.15913546 0.03973890
0.48000542 1.16079778 0.03974398
0.48000519 1.15905549 0.03971577
0.48000459 1.15945946 0.03972401
0.48000430 1.16214379 0.03976419
0.48001065 1.16549788 0.03976192
0.48000498 1.16381701 0.03976545
0.48000005 1.16225594 0.03975746
0.48000008 1.16253840 0.03977187
0.48000039 1.16339087 0.03977842
0.48000096 1.16377309 0.03977589
0.48001112 1.16300344 0.03976481
0.48001264 1.16121911 0.03974343
0.48000964 1.16031763 0.03973166
0.48000781 1.15748013 0.03972250
0.48000846 1.15684915 0.03971219
0.48000351 1.15810354 0.03973613
0.48000224 1.15810866 0.03972688
0.48000086 1.15806292 0.03971803
0.48000139 1.15937506 0.03970829
0.48000124 1.15921437 0.03973212
0.48000182 1.15826615 0.03973102
0.48000023 1.16009145 0.03973489
0.48000029 1.16135567 0.03974914
0.48000023 1.16196727 0.03975280
0.48000074 1.16109367 0.03974773
0.48000358 1.16196082 0.03973717
0.48000733 1.16217860 0.03974067
0.48001080 1.16461745 0.03975135
0.48000125 1.16396357 0.03977351
0.48000042 1.16385273 0.03974198
0.48000067 1.16340057 0.03975990
0.48000006 1.16064734 0.03975703
0.48000062 1.15918442 0.03974044
0.48000367 1.15689055 0.03971616
0.48000431 1.15689640 0.03973124
0.48000084 1.15629337 0.03969868
0.48000019 1.15794136 0.03973352
0.48000171 1.16006825 0.03971904
0.48000166 1.15839766 0.03975174
0.48000338 1.16432287 0.03975206
0.48000395 1.16214101 0.03973256
0.48000197 1.15991783 0.03974917
0.48000232 1.15943951 0.03975281
0.48000200 1.16004916 0.03971662
0.48000244 1.15843408 0.03972863
0.48000278 1.15963769 0.03973797
0.48000022 1.16004339 0.03972395
0.48000059 1.15876128 0.03972852
0.48000007 1.15826148 0.03972399
0.48000008 1.15855778 0.03973694
0.48000001 1.16146852 0.03975948
0.48000073 1.16393525 0.03973407
0.48000070 1.15933588 0.03972456
0.48000025 1.15806756 0.03972376
0.48000010 1.15706252 0.03969714
0.48000266 1.15592634 0.03970654
0.48000413 1.15548954 0.03971510
0.48000048 1.15512856 0.03970908
0.48000418 1.15359981 0.03969234
0.48000254 1.15568015 0.03970571
0.48000059 1.15472836 0.03968850
0.48000350 1.15383385 0.03970683
0.48000023 1.15803238 0.03970506
0.48000062 1.15959550 0.03970158
0.48000010 1.15905831 0.03972712
0.48000094 1.15478812 0.03970815
0.48000018 1.16028972 0.03971685
0.48000097 1.16034540 0.03972536
0.48000215 1.16097461 0.03973574
0.48000096 1.16185187 0.03975430
0.48000273 1.16034191 0.03975753
0.48000176 1.16205681 0.03976557
0.48000230 1.16233318 0.03973121
0.48000008 1.15990307 0.03972218
0.48000093 1.15967358 0.03971972
0.48000049 1.15938483 0.03974137
0.48000051 1.15916803 0.03974025
0.48000039 1.15851496 0.03975808
0.48000190 1.15946734 0.03975832
0.48000361 1.16501833 0.03975631
0.48000202 1.16197930 0.03975826
0.48000205 1.16157525 0.03974442
0.48000277 1.16131132 0.03973004
0.48000243 1.15954215 0.03970466
0.48000083 1.15884822 0.03970836
0.48000138 1.15449852 0.03970822
0.48000594 1.15741022 0.03973442
0.48000576 1.16072813 0.03973028
0.48000185 1.16008179 0.03970511
0.48000212 1.15790593 0.03971326
0.48001332 1.15777452 0.03969413
0.48000124 1.15654015 0.03970708
0.48000263 1.15915612 0.03972397
0.48000150 1.15731147 0.03970034
0.48000011 1.15472409 0.03969313
0.48000006 1.15802966 0.03973713
0.48000022 1.15929630 0.03975437
0.48000565 1.16030519 0.03975275
0.48000581 1.15765133 0.03970847
0.48000227 1.15662226 0.03969297
0.48000279 1.15402144 0.03968479
0.48000541 1.15373859 0.03967708
0.48000371 1.15341654 0.03968955
0.48000216 1.15574500 0.03971569
0.48000227 1.15644265 0.03974275
0.48000396 1.16035463 0.03976812
0.48000213 1.16027371 0.03970634
0.48000349 1.15518527 0.03968724
0.48000212 1.15610675 0.03969936
0.48000191 1.15487657 0.03967600
0.48000303 1.15406675 0.03970397
0.48000012 1.15779544 0.03970564
0.48000018 1.15924365 0.03973314
0.48000645 1.15934170 0.03973619
0.48000050 1.15943312 0.03973270
0.48000113 1.15834386 0.03972907
0.48000863 1.15833299 0.03971890
0.48000707 1.15755674 0.03971732
0.48001008 1.15866177 0.03972233
0.48000778 1.15857690 0.03971538
0.48000132 1.15618357 0.03970363
0.48000085 1.15605011 0.03971717
0.48000121 1.15572849 0.03972479
0.48000058 1.15618839 0.03972300
0.48000154 1.16090067 0.03971339
0.48000067 1.16050873 0.03973314
0.48000032 1.16106352 0.03974181
0.48000141 1.16189332 0.03974146
0.48000207 1.15961680 0.03974139
0.48000207 1.15924861 0.03971757
0.48000064 1.16091779 0.03973160
0.48000157 1.16092915 0.03975557
0.48000638 1.16258466 0.03974005
0.48000644 1.15737775 0.03972615
0.48000480 1.15837651 0.03971569
0.48000370 1.15843643 0.03972892
0.48000398 1.15903060 0.03973495
0.48000303 1.15948273 0.03972175
0.48000205 1.15889739 0.03972550
0.48000028 1.15773023 0.03971908
0.48000046 1.16088979 0.03972730
0.48000093 1.15958056 0.03975834
0.48000124 1.16009678 0.03975313
0.48000056 1.16078186 0.03973174
0.48000177 1.15931216 0.03972020
0.48000062 1.15860268 0.03973287
0.48000043 1.15977135 0.03973683
0.48000217 1.16059663 0.03975059
0.48000144 1.16110628 0.03975638
0.48000047 1.16087528 0.03973466
0.48000008 1.16091135 0.03974044
0.48000357 1.15969231 0.03974443
0.48000450 1.16166467 0.03975368
0.48000794 1.16141952 0.03975149
0.48000242 1.16233115 0.03974977
0.48000670 1.16387401 0.03974887
0.48000470 1.16344109 0.03975977
0.48000220 1.16174201 0.03975465
0.48000133 1.16153777 0.03975610
0.48000087 1.16105573 0.03973183
0.48000212 1.16039443 0.03974571
0.48000166 1.16142394 0.03976060
0.48000074 1.16179671 0.03975015
0.48000009 1.16121179 0.03971876
0.48000001 1.15694323 0.03972655
0.48000118 1.15725007 0.03971200
0.48000403 1.15327260 0.03968579
0.48000363 1.15601345 0.03968544
0.48000097 1.15400672 0.03969720
0.48000094 1.15898038 0.03969556
0.48000062 1.15579453 0.03970173
0.48000000 1.15809404 0.03972742
0.48000028 1.16074160 0.03975994
0.48000070 1.16578866 0.03976556
0.48000388 1.16539088 0.03976407
0.48000257 1.16427015 0.03975711
0.48000009 1.16538286 0.03977107
0.48000006 1.16671844 0.03977557
0.48000204 1.16700311 0.03978155
0.48000107 1.16381002 0.03977058
0.48000288 1.16450670 0.03974346
0.48000375 1.16065928 0.03974200
0.48000354 1.15882696 0.03971950
0.48000277 1.15856153 0.03972345
0.48000290 1.15787820 0.03973416
0.48000376 1.16159157 0.03973716
0.48000313 1.16035414 0.03974133
0.48000283 1.15974248 0.03972214
0.48000251 1.15680605 0.03969338
0.48000561 1.15560122 0.03968482
0.48000526 1.15489337 0.03969344
0.48000445 1.15781648 0.03969777
0.48000413 1.15903059 0.03971427
0.48000223 1.15655795 0.03973262
0.48000244 1.15664129 0.03972457
0.48000267 1.15722829 0.03973230
0.48000559 1.15952020 0.03974121
0.48000708 1.16067268 0.03972114
0.48000275 1.15818944 0.03972481
0.48000223 1.15863767 0.03970802
0.48000758 1.15625529 0.03972171
0.48000775 1.15749199 0.03972781
0.48000429 1.15714439 0.03969690
0.48000333 1.15557102 0.03971923
0.48000771 1.15709444 0.03971985
0.48000003 1.15842187 0.03972743
0.48000602 1.15876532 0.03970971
0.48000489 1.15919028 0.03973790
0.48000553 1.15795533 0.03972770
0.48000629 1.16030498 0.03974727
0.48000709 1.16384878 0.03976774
0.48000104 1.16370796 0.03976293
0.48000076 1.16029612 0.03976825
0.48000130 1.16311420 0.03975198
0.48000049 1.16301057 0.03974617
0.48000079 1.16212955 0.03975591
0.48000013 1.16137373 0.03972766
0.48000063 1.15903917 0.03973364
0.48000260 1.15941908 0.03971942
0.48000136 1.15945061 0.03974644
0.48000049 1.15971557 0.03972578
0.48000001 1.15926763 0.03973265
0.48000426 1.16113262 0.03974381
0.48000297 1.16368035 0.03975543
0.48000432 1.16257847 0.03973928
0.48000170 1.15880982 0.03972072
0.48000159 1.15856686 0.03973002
0.48000269 1.15981062 0.03973193
0.48000043 1.15677482 0.03969743
0.48000028 1.15715916 0.03969280
0.48000582 1.15474846 0.03970939
0.48000387 1.15510341 0.03970555
0.48000627 1.15515961 0.03971099
0.48000500 1.15614874 0.03972052
0.48000220 1.15720361 0.03971915
0.48000195 1.15823135 0.03971339
0.48000481 1.15880816 0.03970065
0.48000769 1.15375829 0.03969207
0.48000513 1.15702427 0.03970415
0.48000316 1.15418590 0.03969271
0.48000688 1.15505991 0.03969858
0.48000211 1.15427116 0.03970072
0.48000304 1.15464864 0.03968885
0.48000150 1.15720595 0.03975023
0.48000624 1.16064634 0.03975934
0.48000719 1.15979979 0.03975852
0.48000154 1.15930950 0.03975022
0.48000429 1.15925007 0.03975787
0.48000414 1.15910295 0.03976572
0.48000260 1.16577101 0.03977049
0.48000148 1.16479082 0.03974245
0.48000037 1.16483850 0.03973799
0.48000331 1.15628227 0.03968309
0.48000251 1.15244119 0.03966912
0.48000367 1.15330499 0.03971266
0.48000329 1.15426792 0.03969572
0.48000262 1.15728117 0.03973029
0.48000250 1.15899339 0.03970140
0.48000129 1.15751084 0.03972652
0.48000208 1.15690355 0.03972381
0.48000326 1.15945673 0.03974199
0.48000325 1.16115155 0.03971582
0.48000209 1.15910943 0.03974604
0.48000184 1.15943971 0.03973106
0.48000287 1.16124617 0.03975938
0.48000417 1.16159448 0.03975195
0.48000435 1.15998382 0.03974075
0.48000361 1.15544576 0.03971937
0.48000439 1.15767171 0.03970937
0.48000026 1.15831748 0.03970653
0.48000120 1.15706976 0.03974330
0.48000233 1.16307152 0.03973634
0.48000361 1.16218997 0.03974896
0.48000659 1.15856817 0.03973847
0.48000802 1.15966986 0.03971962
0.48000379 1.15837858 0.03973388
0.48000054 1.16016723 0.03973574
0.48000027 1.15978053 0.03975919
0.48000000 1.16222710 0.03974561
0.48000017 1.16254789 0.03974228
0.48000203 1.15871173 0.03974015
0.48000297 1.16196316 0.03973397
0.48000221 1.16228438 0.03975539
0.48000234 1.16409999 0.03974066
0.48000167 1.15698117 0.03971426
0.48000011 1.15861938 0.03973539
0.48000042 1.15938286 0.03972880
0.48000312 1.16149887 0.03971110
0.48000362 1.15517733 0.03969358
0.48000665 1.15573813 0.03968816
0.48000210 1.15654595 0.03968955
0.48000270 1.15637066 0.03971455
0.48000747 1.15808260 0.03971731
0.48000781 1.15381691 0.03968381
0.48000942 1.15702328 0.03972439
0.48001174 1.16066331 0.03974874
0.48000856 1.16107811 0.03973125
0.48000057 1.16125208 0.03971912
0.48000050 1.16175172 0.03976096
0.48000163 1.16424942 0.03977795
0.48000035 1.16423985 0.03977667
0.48000278 1.16356379 0.03978704
0.48000534 1.16701219 0.03978502
0.48000535 1.16382413 0.03976304
0.48000524 1.16328728 0.03974473
0.48000557 1.16205284 0.03974080
0.48000504 1.15860000 0.03973233
0.48000967 1.16352925 0.03973481
0.48000983 1.16217704 0.03972613
0.48000508 1.16240637 0.03971722
0.48000403 1.16052538 0.03976892
0.48000015 1.16136419 0.03976649
0.48000028 1.16447299 0.03976974
0.48000177 1.16350561 0.03978101
0.48000163 1.16262413 0.03978858
0.48000094 1.16092693 0.03978189
0.48000247 1.16071152 0.03974871
0.48000212 1.15906456 0.03975322
0.48000073 1.16109951 0.03974309
0.48000051 1.16104052 0.03974181
0.48000043 1.16074289 0.03973814
0.48000043 1.16208927 0.03973497
0.48000037 1.16084302 0.03974187
0.48000050 1.16269648 0.03976707
0.48000045 1.16202277 0.03973350
0.48000242 1.15793956 0.03973410
0.48000237 1.15828591 0.03970670
0.48000291 1.15663996 0.03969960
0.48000581 1.15913480 0.03972575
0.48000791 1.15945764 0.03972037
0.48000410 1.15956608 0.03972509
0.48000342 1.16003494 0.03973017
0.48000173 1.15610325 0.03971880
