"x","mean","lwr1","lwr2","lwr3","upr1","upr2","upr3"
0.613590727341318,38628644.4466413,38014307.551464,36998785.9227873,36478400.7018608,39218498.1965884,40313796.480457,40736282.2674115
0.673415065775082,46685117.6058763,45949685.5965423,44730571.0815734,44112176.9434329,47386946.1781014,48701496.4721728,49198421.2009894
0.739072203352579,55485485.4402428,54644877.4605506,53181081.1132733,52481384.7143532,56344412.5526053,57919182.0434087,58475093.4783663
0.811130830789688,64909952.2141583,63972430.7172218,62221021.6917374,61447131.8836324,65935522.9572865,67757783.8660828,68416580.7183879
0.89021508544504,74822149.631851,73733605.8736134,71722482.8450682,70830976.619599,76016517.2775824,78031838.9211145,78829978.8784713
0.977009957299226,84968709.0724641,83678808.0094707,81442085.2671498,80424042.552755,86295006.1689148,88529725.3279416,89508948.4869016
1.07226722201032,95134836.4236778,93649958.5593413,91127020.2557209,89998618.943089,96549207.7969105,99067731.972213,100198769.492886
1.176811952435,105000525.010665,103344123.882345,100556162.947878,99321020.0081525,106559492.887632,109349642.606844,110629701.713398
1.29154966501488,114371461.972379,112541068.004221,109568425.908304,108082074.616321,116092545.042038,119177898.56636,120550873.157908
1.41747416292681,123008983.726037,121021657.944407,117905561.878722,116114407.751229,124913583.483272,128286307.98474,129730684.921579
1.55567614393047,130766022.708492,128598822.516313,125272071.209839,123261630.39287,132828130.180707,136484122.099029,137958278.436257
1.70735264747069,137447992.079629,135122157.492508,131606877.033483,129440505.466831,139594897.441873,143556813.311796,145025845.731033
1.87381742286039,142955759.906741,140570861.580873,136840066.579294,134496972.601016,145191945.701964,149420954.163486,150857910.464107
2.05651230834865,147240979.707775,144739542.208702,140930295.689913,138366918.101058,149536599.951738,153932492.105708,155380070.698804
2.25701971963392,150255020.065087,147625864.200053,143802499.221708,141027924.947508,152589384.779246,157112900.352837,158561630.714807
2.47707635599171,151946618.09486,149332571.930665,145427778.032906,142493894.489185,154437541.006141,159011642.441539,160412278.812221
2.71858824273294,152447752.588808,149756823.427265,145915180.241768,142810305.389671,154982801.451246,159781743.349419,160977125.464575
2.98364724028334,151797115.328482,149121651.744083,145234734.085859,142048594.134169,154372992.960225,159211233.044908,160376234.763081
3.27454916287773,150191445.037116,147485438.136896,143468785.979324,140300165.166956,152666125.944817,157563886.377648,158741849.972391
3.59381366380463,147489546.131985,144930484.679287,140937633.001678,137670456.572266,150103272.254238,154963279.692568,156104422.349748
3.94420605943766,144036179.678265,141543095.440346,137629546.643611,134237487.909637,146650903.390732,151515755.785217,152627505.116924
4.32876128108306,139892613.639577,137453415.659925,133643045.391133,130139465.249747,142460689.10141,147314178.101301,148426927.847576
4.7508101621028,135151794.558131,132767753.971937,129092026.711317,125514281.696595,137621442.029936,142439432.215484,143593423.901434
5.21400828799969,129948316.111164,127657537.390327,124080725.918599,120474888.76215,132439514.511927,137031871.465024,138250398.872799
5.72236765935023,124438747.161736,122184516.74399,118699369.122617,115127397.367414,126764120.612244,131267748.648499,132515275.822445
6.28029144183425,118617063.682321,116415225.655499,113064215.927281,109569265.510453,120845429.742116,125256406.650123,126497236.718744
6.8926121043497,112692204.108212,110579922.148503,107275704.073464,103888150.229615,114818092.95882,119032105.844966,120295688.979665
7.5646332755463,106651522.543763,104659536.931771,101425692.9669,98161323.9379681,108667207.954311,112723172.162865,113999362.4351
8.30217568131975,100599733.536036,98727710.0188762,95590969.1990738,92455555.7927767,102522258.349891,106406667.559288,107685939.316131
9.1116275611549,94614394.3302683,92865831.1136862,89829736.0192598,86827349.8330798,96463653.8012771,100148513.828683,101422103.320163
10,88746345.5614539,87072329.5651934,84191025.9584019,81323461.8776302,90531839.2487993,94011836.6253516,95263929.116502
